ID,Size,Predicted,Actual
1536,1536.0,0.07708696530457096,No
1537,1537.0,0.06202442867079069,No
1538,1538.0,0.09737766568641347,No
1539,1539.0,0.09478435561510586,No
1540,1540.0,0.06906274836166908,No
1541,1541.0,0.06979531103977775,No
1542,1542.0,0.07226195774099774,No
1543,1543.0,0.056388239971720724,No
1544,1544.0,0.05926577334531106,No
1545,1545.0,0.06679028270264874,No
1546,1546.0,0.07473168733025613,No
1547,1547.0,0.0711072494404375,No
1548,1548.0,0.07666152061898406,No
1549,1549.0,0.0722731121986436,No
1550,1550.0,0.06010966797476646,No
1551,1551.0,0.06741119234244146,No
1552,1552.0,0.0645013320478675,No
1553,1553.0,0.061888054589559774,No
1554,1554.0,0.07166958984718104,No
1555,1555.0,0.06874627705612645,No
1556,1556.0,0.07100659530664188,No
1557,1557.0,0.06185131706062351,No
1558,1558.0,0.05995442859336051,No
1559,1559.0,0.06249241813544523,No
1560,1560.0,0.05893622125384069,No
1561,1561.0,0.08530833012625758,No
1562,1562.0,0.06107795995627601,No
1563,1563.0,0.053150750243879726,No
1564,1564.0,0.08059708099999197,No
1565,1565.0,0.06179535713602304,No
1566,1566.0,0.06377231929606046,No
1567,1567.0,0.06596372428674582,No
1568,1568.0,0.0658445080038706,No
1569,1569.0,0.0911657852006176,No
1570,1570.0,0.06755166199254439,No
1571,1571.0,0.05327177272756783,No
1572,1572.0,0.056282122871448424,No
1573,1573.0,0.061042734612042814,No
1574,1574.0,0.07849722121579039,No
1575,1575.0,0.07242486196311605,No
1576,1576.0,0.07097067228782775,No
1577,1577.0,0.05589442741697576,No
1578,1578.0,0.0743161315864045,No
1579,1579.0,0.06300999954806173,No
1580,1580.0,0.07082013162297732,No
1581,1581.0,0.055046836302029646,No
1582,1582.0,0.06861656611094619,No
1583,1583.0,0.09887339037153492,No
1584,1584.0,0.07764770738892167,No
1585,1585.0,0.07004549241719117,No
1586,1586.0,0.06740905405424776,No
1587,1587.0,0.06055104763115853,No
1588,1588.0,0.06655929325660241,No
1589,1589.0,0.07839931521733418,No
1590,1590.0,0.07457531461694819,No
1591,1591.0,0.07639273609969612,No
1592,1592.0,0.0784478256999222,No
1593,1593.0,0.06575277071358977,No
1594,1594.0,0.08245665530080898,No
1595,1595.0,0.07051115050536243,No
1596,1596.0,0.05569046357758461,No
1597,1597.0,0.06278533966678819,No
1598,1598.0,0.05026167385192527,No
1599,1599.0,0.0890975340256328,No
1600,1600.0,0.09037529612043847,No
1601,1601.0,0.055387312588184356,No
1602,1602.0,0.048984460531840794,No
1603,1603.0,0.06378348407280028,No
1604,1604.0,0.07193041449862979,No
1605,1605.0,0.04467789191035512,No
1606,1606.0,0.043650119383837914,No
1607,1607.0,0.07501230826154107,No
1608,1608.0,0.07056037721021688,No
1609,1609.0,0.07083199097970988,No
1610,1610.0,0.07450514981857279,No
1611,1611.0,0.06950840539386959,No
1612,1612.0,0.053007089777489046,No
1613,1613.0,0.046167769263346946,No
1614,1614.0,0.046851535530445014,No
1615,1615.0,0.07820734981266048,No
1616,1616.0,0.057148598475506115,No
1617,1617.0,0.06155808440037324,No
1618,1618.0,0.07187310631258675,No
1619,1619.0,0.05521893603915318,No
1620,1620.0,0.05084517561289532,No
1621,1621.0,0.06238930214708001,No
1622,1622.0,0.0708359526820339,No
1623,1623.0,0.06364697972218626,No
1624,1624.0,0.07197681063404517,No
1625,1625.0,0.07858305210481165,No
1626,1626.0,0.07027076699909027,No
1627,1627.0,0.06178267795781265,No
1628,1628.0,0.1005347339892473,No
1629,1629.0,0.06161349200611396,No
1630,1630.0,0.06240282676952498,No
1631,1631.0,0.07551833995608337,No
1632,1632.0,0.06591007044407933,No
1633,1633.0,0.06156673554578,No
1634,1634.0,0.037540754399996455,No
1635,1635.0,0.07554101073898183,No
1636,1636.0,0.08721425155081977,No
1637,1637.0,0.06651351483121458,No
1638,1638.0,0.04614213714002479,No
1639,1639.0,0.07079747430233062,No
1640,1640.0,0.07750478907779261,No
1641,1641.0,0.08933063747156587,No
1642,1642.0,0.04941943712298131,No
1643,1643.0,0.07409492115712348,No
1644,1644.0,0.056224369598155514,No
1645,1645.0,0.05352474487574452,No
1646,1646.0,0.05971174492727496,No
1647,1647.0,0.0708398576295044,No
1648,1648.0,0.06490186634917902,No
1649,1649.0,0.05954269408967368,No
1650,1650.0,0.06776334719427761,No
1651,1651.0,0.07515204553755203,No
1652,1652.0,0.06465536899183784,No
1653,1653.0,0.06405638028377035,No
1654,1654.0,0.06892198373941602,No
1655,1655.0,0.06333992614391375,No
1656,1656.0,0.07638273777222755,No
1657,1657.0,0.0768564347225248,No
1658,1658.0,0.06951389105575961,No
1659,1659.0,0.0657744912263474,No
1660,1660.0,0.06281487134004733,No
1661,1661.0,0.08915349159451129,No
1662,1662.0,0.07100166437481861,No
1663,1663.0,0.051678033608039284,No
1664,1664.0,0.04787108507792688,No
1665,1665.0,0.07085777788387422,No
1666,1666.0,0.06341013922019972,No
1667,1667.0,0.05307275407803694,No
1668,1668.0,0.06391240122674546,No
1669,1669.0,0.058131079534560925,No
1670,1670.0,0.09256455623223343,No
1671,1671.0,0.06296688506782515,No
1672,1672.0,0.0789796400767198,No
1673,1673.0,0.07526262851691615,No
1674,1674.0,0.04712190376371798,No
1675,1675.0,0.06387065668289799,No
1676,1676.0,0.06770466901979669,No
1677,1677.0,0.04358748161756267,No
1678,1678.0,0.07418901806981233,No
1679,1679.0,0.056439669302231814,No
1680,1680.0,0.06455332714898097,No
1681,1681.0,0.07153377222384756,No
1682,1682.0,0.05891795143135247,No
1683,1683.0,0.0681703088221927,No
1684,1684.0,0.04505992831986517,No
1685,1685.0,0.07186250791399516,No
1686,1686.0,0.05457714185112904,No
1687,1687.0,0.08175515849879006,No
1688,1688.0,0.06951785652124892,No
1689,1689.0,0.07224920938654338,No
1690,1690.0,0.09291712142098295,No
1691,1691.0,0.05798049035484046,No
1692,1692.0,0.07126021086483024,No
1693,1693.0,0.06919919010153905,No
1694,1694.0,0.07798245152999705,No
1695,1695.0,0.07979139511762091,No
1696,1696.0,0.08700820111780869,No
1697,1697.0,0.05490850447063649,No
1698,1698.0,0.07044499389152986,No
1699,1699.0,0.059864509224100394,No
1700,1700.0,0.0851300718117477,No
1701,1701.0,0.05455316534308392,No
1702,1702.0,0.0695568325479207,No
1703,1703.0,0.06684850186003397,No
1704,1704.0,0.08435511130748483,No
1705,1705.0,0.07850916445873551,No
1706,1706.0,0.06332832321393958,No
1707,1707.0,0.04756008179521632,No
1708,1708.0,0.05847665957976571,No
1709,1709.0,0.06221352756507917,No
1710,1710.0,0.07795458002272536,No
1711,1711.0,0.08473349184029143,No
1712,1712.0,0.05389540346924343,No
1713,1713.0,0.07749184159229017,No
1714,1714.0,0.06989273760171806,No
1715,1715.0,0.07074415112681576,No
1716,1716.0,0.06605076805001191,No
1717,1717.0,0.06332982154879759,No
1718,1718.0,0.05470485057655089,No
1719,1719.0,0.054689182448867,No
1720,1720.0,0.062329579163648854,No
1721,1721.0,0.07488269988160415,No
1722,1722.0,0.07810747609458407,No
1723,1723.0,0.07515337583086627,No
1724,1724.0,0.05327538914047142,No
1725,1725.0,0.08670950301353376,No
1726,1726.0,0.07128889207557482,No
1727,1727.0,0.06702442007065043,No
1728,1728.0,0.08737692426748297,No
1729,1729.0,0.06989707462684683,No
1730,1730.0,0.06570528099690576,No
1731,1731.0,0.07421045270635501,No
1732,1732.0,0.0890274119161751,No
1733,1733.0,0.05432628798539306,No
1734,1734.0,0.06028379248449433,No
1735,1735.0,0.04246568960333845,No
1736,1736.0,0.07267370869193616,No
1737,1737.0,0.05094718303155789,No
1738,1738.0,0.06763016686193461,No
1739,1739.0,0.06159476274598957,No
1740,1740.0,0.04990054999472519,No
1741,1741.0,0.0754305461054561,No
1742,1742.0,0.07343270309463294,No
1743,1743.0,0.06272299282774114,No
1744,1744.0,0.06531530796399167,No
1745,1745.0,0.058283733853311315,No
1746,1746.0,0.06747268456030531,No
1747,1747.0,0.051186634326083356,No
1748,1748.0,0.05886392353234132,No
1749,1749.0,0.055458683800616804,No
1750,1750.0,0.0706733931529153,No
1751,1751.0,0.0885844785219998,No
1752,1752.0,0.08012956610243632,No
1753,1753.0,0.06384666147795069,No
1754,1754.0,0.055565612417574795,No
1755,1755.0,0.05093640185206164,No
1756,1756.0,0.07765765180950059,No
1757,1757.0,0.08327336444992386,No
1758,1758.0,0.09493894669916564,No
1759,1759.0,0.07090384534164147,No
1760,1760.0,0.08287954158671615,No
1761,1761.0,0.07520895635936846,No
1762,1762.0,0.0629549251024697,No
1763,1763.0,0.04915945806019252,No
1764,1764.0,0.06218173028751885,No
1765,1765.0,0.06348184807142696,No
1766,1766.0,0.08063015484084401,No
1767,1767.0,0.06674884223402526,No
1768,1768.0,0.0581226540135293,No
1769,1769.0,0.06401669235946517,No
1770,1770.0,0.07505854714409842,No
1771,1771.0,0.08699395546856338,No
1772,1772.0,0.06745718051316271,No
1773,1773.0,0.07943991527344985,No
1774,1774.0,0.05933979833588959,No
1775,1775.0,0.06789604181894318,No
1776,1776.0,0.0627804372288176,No
1777,1777.0,0.07245234132555216,No
1778,1778.0,0.07684237567741563,No
1779,1779.0,0.08043529307328252,No
1780,1780.0,0.04796700604029542,No
1781,1781.0,0.05696119877488905,No
1782,1782.0,0.07226778241360429,No
1783,1783.0,0.06629927983941052,No
1784,1784.0,0.07308572218455212,No
1785,1785.0,0.06492825829644824,No
1786,1786.0,0.05438469587624308,No
1787,1787.0,0.07480578957421603,No
1788,1788.0,0.06772822695831072,No
1789,1789.0,0.06379147456762488,No
1790,1790.0,0.05781051156701213,No
1791,1791.0,0.06894211319384153,No
1792,1792.0,0.09587169960377798,No
1793,1793.0,0.06166763048271424,No
1794,1794.0,0.0686277561220509,No
1795,1795.0,0.05843362384793925,No
1796,1796.0,0.08946040768792092,No
1797,1797.0,0.09373356100938886,No
1798,1798.0,0.06796107759367581,No
1799,1799.0,0.08354902798294615,No
1800,1800.0,0.08164378616187681,No
1801,1801.0,0.057515570699326946,No
1802,1802.0,0.06956922932175179,No
1803,1803.0,0.048536454174016426,No
1804,1804.0,0.07922795556872128,No
1805,1805.0,0.0673194203838513,No
1806,1806.0,0.08164927180535354,No
1807,1807.0,0.08022449368821391,No
1808,1808.0,0.07859050618439407,No
1809,1809.0,0.06536238189869172,No
1810,1810.0,0.06427617992729372,No
1811,1811.0,0.060331830407996535,No
1812,1812.0,0.0716268218287635,No
1813,1813.0,0.06838480288914123,No
1814,1814.0,0.042094929063907396,No
1815,1815.0,0.07008857629399137,No
1816,1816.0,0.06571157441855571,No
1817,1817.0,0.06616263865174106,No
1818,1818.0,0.06693466059602599,No
1819,1819.0,0.05658729883840135,No
1820,1820.0,0.05506699951077785,No
1821,1821.0,0.04531898813121075,No
1822,1822.0,0.03656009443093964,No
1823,1823.0,0.05567153437576537,No
1824,1824.0,0.06262726400369935,No
1825,1825.0,0.08592621110458183,No
1826,1826.0,0.08479945435963113,No
1827,1827.0,0.08039948691476179,No
1828,1828.0,0.07399526320008183,No
1829,1829.0,0.05704970760974761,No
1830,1830.0,0.05940999409575537,No
1831,1831.0,0.06152050195406653,No
1832,1832.0,0.09259719531351829,No
1833,1833.0,0.08493369754104127,No
1834,1834.0,0.0766902772716382,No
1835,1835.0,0.08544425920537078,No
1836,1836.0,0.06663818792279932,No
1837,1837.0,0.05781420176968645,No
1838,1838.0,0.06976066403446399,No
1839,1839.0,0.06716161673422612,No
1840,1840.0,0.06711357608662509,No
1841,1841.0,0.06503920266575922,No
1842,1842.0,0.0666837652277025,No
1843,1843.0,0.07419862388020362,No
1844,1844.0,0.06555107862406104,No
1845,1845.0,0.05722727019236433,No
1846,1846.0,0.06919816009392385,No
1847,1847.0,0.0681126535089418,No
1848,1848.0,0.07690347059835806,No
1849,1849.0,0.08054077167921031,No
1850,1850.0,0.06384946536434076,No
1851,1851.0,0.06476556840003574,No
1852,1852.0,0.061448955322419584,No
1853,1853.0,0.08270521747875162,No
1854,1854.0,0.0798775306813035,No
1855,1855.0,0.0651193700797834,No
1856,1856.0,0.06308000708420532,No
1857,1857.0,0.05886024548193868,No
1858,1858.0,0.05761151698132443,No
1859,1859.0,0.08094305518092124,No
1860,1860.0,0.06591055194338351,No
1861,1861.0,0.05526867959763268,No
1862,1862.0,0.05229862722318613,No
1863,1863.0,0.06916840669987714,No
1864,1864.0,0.0596151842529744,No
1865,1865.0,0.0735982904233494,No
1866,1866.0,0.08675502895365622,No
1867,1867.0,0.05766720206496888,No
1868,1868.0,0.06578590513320648,No
1869,1869.0,0.09389693990622465,No
1870,1870.0,0.08041707008879673,No
1871,1871.0,0.06790996393381525,No
1872,1872.0,0.06629897082462353,No
1873,1873.0,0.045505258275629824,No
1874,1874.0,0.06254976229310776,No
1875,1875.0,0.07798525227650252,No
1876,1876.0,0.09068690271602504,No
1877,1877.0,0.0634157154384773,No
1878,1878.0,0.09372006017669214,No
1879,1879.0,0.07152106992125186,No
1880,1880.0,0.0864620140394284,No
1881,1881.0,0.0806783585173745,No
1882,1882.0,0.08255683769887041,No
1883,1883.0,0.06907593020880316,No
1884,1884.0,0.04415044382811345,No
1885,1885.0,0.08692429798489523,No
1886,1886.0,0.06854832511458517,No
1887,1887.0,0.08782541513078485,No
1888,1888.0,0.04780773914093849,No
1889,1889.0,0.05870449674752334,No
1890,1890.0,0.10211419845987886,No
1891,1891.0,0.07332894427651312,No
1892,1892.0,0.06637908217943837,No
1893,1893.0,0.07239548219157263,No
1894,1894.0,0.06618963386808596,No
1895,1895.0,0.07440058976455359,No
1896,1896.0,0.07028168030667394,No
1897,1897.0,0.07903897076116209,No
1898,1898.0,0.06199374105238431,No
1899,1899.0,0.09397238757179575,No
1900,1900.0,0.06812655371215608,No
1901,1901.0,0.07094803006364962,No
1902,1902.0,0.059545758627088524,No
1903,1903.0,0.07377494157490058,No
1904,1904.0,0.06087821619054197,No
1905,1905.0,0.0635933910338715,No
1906,1906.0,0.06977939583378127,No
1907,1907.0,0.07364796266449666,No
1908,1908.0,0.06528958682520045,No
1909,1909.0,0.035077035591302215,No
1910,1910.0,0.08372488474721013,No
1911,1911.0,0.054502354021562865,No
1912,1912.0,0.06369590773116848,No
1913,1913.0,0.07661805268337883,No
1914,1914.0,0.04739421165645237,No
1915,1915.0,0.06777727753498745,No
1916,1916.0,0.0746241155163384,No
1917,1917.0,0.09777465267476391,No
1918,1918.0,0.8592083234404314,Yes
1919,1919.0,0.8650736629641844,Yes
1920,1920.0,0.882182480180524,Yes
1921,1921.0,0.830897555910159,Yes
1922,1922.0,0.8343016988382289,Yes
1923,1923.0,0.8761554776241658,Yes
1924,1924.0,0.8136874105311342,Yes
1925,1925.0,0.8145330236756259,Yes
1926,1926.0,0.8260111118727392,Yes
1927,1927.0,0.8492259847580625,Yes
1928,1928.0,0.8653426522815699,Yes
1929,1929.0,0.8631047978257765,Yes
1930,1930.0,0.8366585469714166,Yes
1931,1931.0,0.8727443238168444,Yes
1932,1932.0,0.8471987776663238,Yes
1933,1933.0,0.8828794749919998,Yes
1934,1934.0,0.8730969893891309,Yes
1935,1935.0,0.8963865502449413,Yes
1936,1936.0,0.9031237130935645,Yes
1937,1937.0,0.9093001272727229,Yes
1938,1938.0,0.8573521340488862,Yes
1939,1939.0,0.8707888288302099,Yes
1940,1940.0,0.8392968455908035,Yes
1941,1941.0,0.8744315125720012,Yes
1942,1942.0,0.8870788993083262,Yes
1943,1943.0,0.8744051118313912,Yes
1944,1944.0,0.8776024852069779,Yes
1945,1945.0,0.84000682513757,Yes
1946,1946.0,0.8678387581691487,Yes
1947,1947.0,0.8134767010556115,Yes
1948,1948.0,0.84179670563446,Yes
1949,1949.0,0.794027555950537,Yes
1950,1950.0,0.8489834123328109,Yes
1951,1951.0,0.7995046318757144,Yes
1952,1952.0,0.8174848668000191,Yes
1953,1953.0,0.8147077805382315,Yes
1954,1954.0,0.8168692774661868,Yes
1955,1955.0,0.8603868463106833,Yes
1956,1956.0,0.8753209954849632,Yes
1957,1957.0,0.8619386359323896,Yes
1958,1958.0,0.8489073340892029,Yes
1959,1959.0,0.8504060610101956,Yes
1960,1960.0,0.8181234668054902,Yes
1961,1961.0,0.8325222244159639,Yes
1962,1962.0,0.8671681737128688,Yes
1963,1963.0,0.8289377672280849,Yes
1964,1964.0,0.8557551977700104,Yes
1965,1965.0,0.8466924125273972,Yes
1966,1966.0,0.8530683210890426,Yes
1967,1967.0,0.8329592048780712,Yes
1968,1968.0,0.8434195169373078,Yes
1969,1969.0,0.8162822173153546,Yes
1970,1970.0,0.8242665730436648,Yes
1971,1971.0,0.8619558097711754,Yes
1972,1972.0,0.8984512897787659,Yes
1973,1973.0,0.8290544977448792,Yes
1974,1974.0,0.8440769040688297,Yes
1975,1975.0,0.859589921888572,Yes
1976,1976.0,0.863284737226739,Yes
1977,1977.0,0.8502499236696758,Yes
1978,1978.0,0.8366979735049277,Yes
1979,1979.0,0.8196108570697981,Yes
1980,1980.0,0.8392806252487324,Yes
1981,1981.0,0.8346230666384157,Yes
1982,1982.0,0.8659344128536645,Yes
1983,1983.0,0.8460823792985376,Yes
1984,1984.0,0.8613818722262063,Yes
1985,1985.0,0.8204111062075128,Yes
1986,1986.0,0.8233693898705845,Yes
1987,1987.0,0.8823666388629021,Yes
1988,1988.0,0.862320128755849,Yes
1989,1989.0,0.8631254863586626,Yes
1990,1990.0,0.8054311060285337,Yes
1991,1991.0,0.8559641415316379,Yes
1992,1992.0,0.8405939229745809,Yes
1993,1993.0,0.80106043090325,Yes
1994,1994.0,0.8437522245985241,Yes
1995,1995.0,0.8451383529595352,Yes
1996,1996.0,0.865402212466417,Yes
1997,1997.0,0.86764914046102,Yes
1998,1998.0,0.828470148312956,Yes
1999,1999.0,0.8410373317059404,Yes
2000,2000.0,0.8484609782227899,Yes
2001,2001.0,0.841307087428893,Yes
2002,2002.0,0.8453834922548655,Yes
2003,2003.0,0.8462292274558493,Yes
2004,2004.0,0.8507563691236038,Yes
2005,2005.0,0.8797315118740233,Yes
2006,2006.0,0.8229021708361589,Yes
2007,2007.0,0.8360802408273275,Yes
2008,2008.0,0.8739767831252807,Yes
2009,2009.0,0.8444170581149127,Yes
2010,2010.0,0.8403345301312343,Yes
2011,2011.0,0.8593459171576333,Yes
2012,2012.0,0.7932567935160676,Yes
2013,2013.0,0.9216302215136052,Yes
2014,2014.0,0.8330433004753363,Yes
2015,2015.0,0.8259203972273194,Yes
2016,2016.0,0.8759889058839622,Yes
2017,2017.0,0.8104081101027789,Yes
2018,2018.0,0.8809533007614253,Yes
2019,2019.0,0.8540531484312318,Yes
2020,2020.0,0.8016116651066278,Yes
2021,2021.0,0.8526794283199842,Yes
2022,2022.0,0.8433547415121109,Yes
2023,2023.0,0.811616255744142,Yes
2024,2024.0,0.8379112054977844,Yes
2025,2025.0,0.8468621648507565,Yes
2026,2026.0,0.8398439765918345,Yes
2027,2027.0,0.8325978054806339,Yes
2028,2028.0,0.888715010785096,Yes
2029,2029.0,0.8477106575610985,Yes
2030,2030.0,0.8526244703997594,Yes
2031,2031.0,0.8876409035019105,Yes
2032,2032.0,0.8693556845950604,Yes
2033,2033.0,0.895340204048074,Yes
2034,2034.0,0.8183794246941657,Yes
2035,2035.0,0.8709856621603133,Yes
2036,2036.0,0.8146427672636424,Yes
2037,2037.0,0.8113876585066467,Yes
2038,2038.0,0.8392334382979245,Yes
2039,2039.0,0.8668118802468265,Yes
2040,2040.0,0.8808439905639994,Yes
2041,2041.0,0.8276620397299322,Yes
2042,2042.0,0.866496138266071,Yes
2043,2043.0,0.8498529311913182,Yes
2044,2044.0,0.8593221031012594,Yes
2045,2045.0,0.8532452259340754,Yes
2046,2046.0,0.8841950861978308,Yes
2047,2047.0,0.8424899903579068,Yes
2048,2048.0,0.8738645436152506,Yes
2049,2049.0,0.8128644491031052,Yes
2050,2050.0,0.8853436021504383,Yes
2051,2051.0,0.8217275964665895,Yes
2052,2052.0,0.8748578013997516,Yes
2053,2053.0,0.8670199143731586,Yes
2054,2054.0,0.8240956091339227,Yes
2055,2055.0,0.8062146923293417,Yes
2056,2056.0,0.8578765729091928,Yes
2057,2057.0,0.8758878959034128,Yes
2058,2058.0,0.8432903512015548,Yes
2059,2059.0,0.836131811032299,Yes
2060,2060.0,0.8500365304675997,Yes
2061,2061.0,0.830961612955403,Yes
2062,2062.0,0.8263801563678138,Yes
2063,2063.0,0.8454133848778861,Yes
2064,2064.0,0.8189944198147003,Yes
2065,2065.0,0.8659947567400486,Yes
2066,2066.0,0.8524549746699637,Yes
2067,2067.0,0.8415470237793828,Yes
2068,2068.0,0.9033862804401186,Yes
2069,2069.0,0.8139227334207091,Yes
2070,2070.0,0.8239499494556219,Yes
2071,2071.0,0.893365274880812,Yes
2072,2072.0,0.8854073241444501,Yes
2073,2073.0,0.8472313885320529,Yes
2074,2074.0,0.829885115771098,Yes
2075,2075.0,0.8243193134772373,Yes
2076,2076.0,0.8616571581740393,Yes
2077,2077.0,0.8654567057528259,Yes
2078,2078.0,0.8332597655705072,Yes
2079,2079.0,0.8703398079629773,Yes
2080,2080.0,0.8726266487904134,Yes
2081,2081.0,0.841239204513368,Yes
2082,2082.0,0.7956443364201611,Yes
2083,2083.0,0.8552202295762884,Yes
2084,2084.0,0.8594637765655907,Yes
2085,2085.0,0.9151957885170934,Yes
2086,2086.0,0.8576857032714389,Yes
2087,2087.0,0.8759996891241232,Yes
2088,2088.0,0.8517873051881428,Yes
2089,2089.0,0.8235355071528451,Yes
2090,2090.0,0.8817055788997082,Yes
2091,2091.0,0.8657046987008017,Yes
2092,2092.0,0.8828996025628538,Yes
2093,2093.0,0.855834765583718,Yes
2094,2094.0,0.8663260476431537,Yes
2095,2095.0,0.8343228077352688,Yes
2096,2096.0,0.8329104184553872,Yes
2097,2097.0,0.8832120371525112,Yes
2098,2098.0,0.858092508223712,Yes
2099,2099.0,0.8845938917185296,Yes
2100,2100.0,0.9059754574513497,Yes
2101,2101.0,0.8602148305835097,Yes
2102,2102.0,0.8328461237810916,Yes
2103,2103.0,0.8274105900466,Yes
2104,2104.0,0.8302269270617275,Yes
2105,2105.0,0.8444142810858756,Yes
2106,2106.0,0.8473840010604112,Yes
2107,2107.0,0.8398083545576824,Yes
2108,2108.0,0.8335072138849513,Yes
2109,2109.0,0.8607989851482339,Yes
2110,2110.0,0.8834185113225034,Yes
2111,2111.0,0.8505541614667662,Yes
2112,2112.0,0.8255862672511367,Yes
2113,2113.0,0.8569275363371829,Yes
2114,2114.0,0.8588311899075545,Yes
2115,2115.0,0.8565990943686783,Yes
2116,2116.0,0.820872545790285,Yes
2117,2117.0,0.8395549708193358,Yes
2118,2118.0,0.8580105973388095,Yes
2119,2119.0,0.8334114177494703,Yes
2120,2120.0,0.8823982088237734,Yes
2121,2121.0,0.8519260334519576,Yes
2122,2122.0,0.8351090299177896,Yes
2123,2123.0,0.8505908000247469,Yes
2124,2124.0,0.8572132567205311,Yes
2125,2125.0,0.8369465453918974,Yes
2126,2126.0,0.8674965157609011,Yes
2127,2127.0,0.8060055622512934,Yes
2128,2128.0,0.8099989417542459,Yes
2129,2129.0,0.8271021005143134,Yes
2130,2130.0,0.827292330693347,Yes
2131,2131.0,0.838500607052157,Yes
2132,2132.0,0.839488334262053,Yes
2133,2133.0,0.8538056893692334,Yes
2134,2134.0,0.814845740766212,Yes
2135,2135.0,0.8582516003386721,Yes
2136,2136.0,0.8377565986761064,Yes
2137,2137.0,0.835418781463866,Yes
2138,2138.0,0.8478604081039791,Yes
2139,2139.0,0.8466381411288231,Yes
2140,2140.0,0.8179106871221731,Yes
2141,2141.0,0.8699606662212502,Yes
2142,2142.0,0.8359208475064452,Yes
2143,2143.0,0.8597620305237105,Yes
2144,2144.0,0.8279970808448658,Yes
2145,2145.0,0.8596040412854153,Yes
2146,2146.0,0.8505377949571128,Yes
2147,2147.0,0.835772675768032,Yes
2148,2148.0,0.8863908579082788,Yes
2149,2149.0,0.8848379471235966,Yes
2150,2150.0,0.8799983241502056,Yes
2151,2151.0,0.8422402747979085,Yes
2152,2152.0,0.8672588453824558,Yes
2153,2153.0,0.7857262887173718,Yes
2154,2154.0,0.8520913564153797,Yes
2155,2155.0,0.8556443768967698,Yes
2156,2156.0,0.8195451522827627,Yes
2157,2157.0,0.8444059355054027,Yes
2158,2158.0,0.8799059929422093,Yes
2159,2159.0,0.8480603646495147,Yes
2160,2160.0,0.8819591404923539,Yes
2161,2161.0,0.8496227968263365,Yes
2162,2162.0,0.8736499017173992,Yes
2163,2163.0,0.8509453999966746,Yes
2164,2164.0,0.8525718146733128,Yes
2165,2165.0,0.8605817012849094,Yes
2166,2166.0,0.8519540322220359,Yes
2167,2167.0,0.7985978662550066,Yes
2168,2168.0,0.8688899092012542,Yes
2169,2169.0,0.8401190651682182,Yes
2170,2170.0,0.8307301425398536,Yes
2171,2171.0,0.8447316350664844,Yes
2172,2172.0,0.8609035704468074,Yes
2173,2173.0,0.8050722256334285,Yes
2174,2174.0,0.8700883560798841,Yes
2175,2175.0,0.8356669894977797,Yes
2176,2176.0,0.8622037809328347,Yes
2177,2177.0,0.8278656586509627,Yes
2178,2178.0,0.8374515788183469,Yes
2179,2179.0,0.8498248498225962,Yes
2180,2180.0,0.8575690057804679,Yes
2181,2181.0,0.8185905554991043,Yes
2182,2182.0,0.8475962657216449,Yes
2183,2183.0,0.8800201077982925,Yes
2184,2184.0,0.8446250193421752,Yes
2185,2185.0,0.8277689353435915,Yes
2186,2186.0,0.8564486725078319,Yes
2187,2187.0,0.8681996255809802,Yes
2188,2188.0,0.8553987068295865,Yes
2189,2189.0,0.8602668153475024,Yes
2190,2190.0,0.8821032004087902,Yes
2191,2191.0,0.8387614478711279,Yes
2192,2192.0,0.838460919832883,Yes
2193,2193.0,0.8366205564776105,Yes
2194,2194.0,0.8096153549176955,Yes
2195,2195.0,0.8650154199246153,Yes
2196,2196.0,0.8383877081007945,Yes
2197,2197.0,0.8232447166443586,Yes
2198,2198.0,0.8772884705273571,Yes
2199,2199.0,0.8313955279457558,Yes
2200,2200.0,0.8571875821798781,Yes
2201,2201.0,0.8221455029461329,Yes
2202,2202.0,0.8292812775610063,Yes
2203,2203.0,0.8578507633770692,Yes
2204,2204.0,0.8020357715529637,Yes
2205,2205.0,0.8812318878688872,Yes
2206,2206.0,0.8286917993440646,Yes
2207,2207.0,0.8578608464227986,Yes
2208,2208.0,0.8074200902957869,Yes
2209,2209.0,0.8450949598176927,Yes
2210,2210.0,0.871680756306933,Yes
2211,2211.0,0.8650567342924179,Yes
2212,2212.0,0.88320431302632,Yes
2213,2213.0,0.8518821165315923,Yes
2214,2214.0,0.8771887616163175,Yes
2215,2215.0,0.8513402145169018,Yes
2216,2216.0,0.8283008142751447,Yes
2217,2217.0,0.8596530353902172,Yes
2218,2218.0,0.8610692055674062,Yes
2219,2219.0,0.8283979722111341,Yes
2220,2220.0,0.8632102927749403,Yes
2221,2221.0,0.7967847047407152,Yes
2222,2222.0,0.8670942921615022,Yes
2223,2223.0,0.8583126832558267,Yes
2224,2224.0,0.8543705540878569,Yes
2225,2225.0,0.8294223947421591,Yes
2226,2226.0,0.8296502360022223,Yes
2227,2227.0,0.8355002698174,Yes
2228,2228.0,0.8471991879964704,Yes
2229,2229.0,0.8477755655914893,Yes
2230,2230.0,0.85819369142417,Yes
2231,2231.0,0.9103742025773707,Yes
2232,2232.0,0.8390011585144023,Yes
2233,2233.0,0.8348170503680181,Yes
2234,2234.0,0.8677313540538288,Yes
2235,2235.0,0.8612480680820261,Yes
2236,2236.0,0.8667532206952993,Yes
2237,2237.0,0.8043287054883379,Yes
2238,2238.0,0.8444801356776612,Yes
2239,2239.0,0.8626594538648344,Yes
